Date;Morning;Noon;Evening;Average
2026-03-16;10.3019;7.5484;9.9163;9.2555
2026-03-17;4.1234;7.9413;6.6296;6.2314
2026-03-18;7.7363;8.3167;7.1788;7.7439
2026-03-19;4.6184;9.2690;9.8791;7.9222
2026-03-20;3.8627;11.6921;9.0187;8.1912
2026-03-21;9.2248;4.9434;9.9597;8.0426
2026-03-22;11.2138;11.1110;8.8900;10.4049
2026-03-23;5.1736;9.5562;6.2217;6.9838
2026-03-24;5.0005;11.8265;4.4718;7.0996
2026-03-25;10.8629;11.2537;9.0538;10.3901
2026-03-26;4.9388;10.7077;6.2670;7.3045
2026-03-27;6.2304;6.3482;5.5355;6.0380
2026-03-28;4.8968;11.2076;8.9557;8.3534
2026-03-29;9.5888;4.3056;11.6451;8.5132
2026-03-30;8.3031;9.8369;9.5830;9.2410
2026-03-31;5.0672;11.3838;9.7604;8.7371
2026-04-01;4.8181;3.9387;10.4278;6.3949
2026-04-02;5.7968;8.9280;4.1848;6.3032
2026-04-03;4.8604;5.3093;7.4100;5.8599
2026-04-04;5.5751;10.2895;4.0815;6.6487
2026-04-05;9.5068;7.7763;11.6998;9.6610
2026-04-06;5.8552;8.6757;5.6605;6.7305
2026-04-07;10.9807;5.3709;5.5761;7.3092
2026-04-08;3.8822;5.5106;6.2574;5.2167
2026-04-09;5.1155;8.2431;7.9728;7.1105
2026-04-10;11.8755;10.8365;6.3065;9.6728
2026-04-11;4.7945;11.7014;5.1082;7.2014
2026-04-12;7.0054;10.7521;6.6077;8.1217
2026-04-13;6.2838;6.0874;4.6978;5.6897
2026-04-14;11.2018;4.5418;8.9145;8.2194
2026-04-15;10.9953;8.4332;7.6295;9.0193
2026-04-16;6.1362;11.7532;5.5995;7.8296
2026-04-17;11.2780;5.6641;6.8440;7.9287
2026-04-18;7.9520;4.0324;4.7207;5.5684
2026-04-19;7.0230;10.0879;5.0176;7.3762
2026-04-20;4.3937;4.4419;6.7057;5.1804
2026-04-21;8.7180;8.2918;7.5420;8.1839
2026-04-22;8.6263;8.3381;11.6192;9.5279
2026-04-23;4.8780;4.8175;9.9976;6.5644
2026-04-24;6.8532;6.2773;9.0583;7.3963
2026-04-25;10.7122;10.0319;6.4689;9.0710
2026-04-26;10.9290;5.3858;8.6602;8.3250
2026-04-27;10.0848;8.1194;6.6417;8.2820
2026-04-28;11.3390;10.7411;6.6785;9.5862
2026-04-29;7.4762;6.2762;9.8598;7.8707
2026-04-30;11.0907;10.1557;11.7739;11.0068
2026-05-01;9.3220;11.6889;7.8140;9.6083
2026-05-02;11.4339;10.8878;6.5264;9.6160
2026-05-03;10.1347;11.0836;4.6103;8.6095
2026-05-04;4.5753;7.2716;7.7194;6.5221
2026-05-05;7.6071;4.9689;6.3809;6.3190
2026-05-06;8.9297;10.4383;11.8491;10.4057
2026-05-07;4.9769;7.8542;5.5614;6.1308
2026-05-08;9.6461;11.8574;11.6266;11.0434
2026-05-09;10.1199;6.1279;6.7301;7.6593
2026-05-10;10.3265;11.5016;4.0835;8.6372
2026-05-11;6.8150;8.1318;6.3223;7.0897
2026-05-12;6.0124;6.8066;10.8286;7.8825
2026-05-13;8.9466;8.0483;9.2385;8.7445
2026-05-14;10.8828;3.6246;7.2051;7.2375
2026-05-15;6.2729;8.4073;9.8717;8.1840
2026-05-16;11.1208;4.7393;10.4978;8.7860
2026-05-17;7.7993;11.5380;5.3025;8.2133
2026-05-18;5.8027;5.6556;8.1337;6.5307
2026-05-19;10.8909;9.0755;8.4448;9.4704
2026-05-20;4.3168;8.7408;7.1547;6.7374
2026-05-21;8.6309;10.6660;7.9286;9.0752
2026-05-22;6.5428;8.0601;10.1952;8.2660
2026-05-23;9.8055;4.2734;3.8609;5.9799
2026-05-24;8.3834;4.2880;5.0120;5.8945
2026-05-25;5.7384;4.2862;7.7996;5.9414
2026-05-26;8.2250;7.2867;6.4522;7.3213
2026-05-27;6.5819;7.2716;8.9849;7.6128
2026-05-28;11.5647;8.8154;8.4786;9.6196
2026-05-29;10.7298;7.7476;8.5810;9.0195
2026-05-30;3.5659;7.1865;11.2288;7.3271
2026-05-31;8.5669;10.3997;7.1167;8.6944
2026-06-01;9.2136;8.8647;11.8589;9.9791
2026-06-02;11.5495;10.0809;7.6358;9.7554
2026-06-03;6.6014;4.5579;10.5327;7.2307
2026-06-04;10.6580;10.1632;11.0990;10.6401
2026-06-05;9.4112;10.6232;5.9504;8.6616
2026-06-06;9.4247;11.6376;4.9372;8.6665
2026-06-07;7.7520;3.5662;8.2304;6.5162
2026-06-08;6.7056;5.9888;6.4659;6.3868
2026-06-09;7.7646;8.1399;7.7624;7.8890
2026-06-10;3.5780;9.2317;7.8512;6.8870
2026-06-11;7.6660;9.9879;11.7859;9.8133
2026-06-12;7.2596;10.1666;6.7704;8.0655
2026-06-13;4.1403;4.6938;10.1792;6.3378
2026-06-14;9.5907;8.6795;11.0191;9.7631
2026-06-15;8.0150;4.8356;7.8555;6.9020
2026-06-16;6.0398;9.6225;4.3404;6.6676
2026-06-17;8.4020;9.2549;5.8822;7.8464
2026-06-18;6.7133;11.7443;6.7400;8.3992
2026-06-19;8.0130;8.2424;9.8118;8.6891
2026-06-20;8.8126;10.7262;3.8551;7.7980
2026-06-21;4.7068;3.9038;11.5539;6.7215
2026-06-22;10.0082;7.9962;6.3071;8.1038
2026-06-23;5.9992;3.9356;7.9623;5.9657
2026-06-24;10.0167;6.2937;6.1248;7.4784
2026-06-25;6.4129;11.3647;7.6919;8.4898
2026-06-26;11.9170;10.8174;5.5671;9.4338
2026-06-27;8.8987;8.0972;7.5503;8.1821
2026-06-28;4.0267;6.2483;7.4578;5.9109
2026-06-29;9.6351;4.2163;8.1447;7.3320
2026-06-30;6.3924;9.7798;9.8297;8.6673
2026-07-01;6.0947;5.2523;10.6661;7.3377
2026-07-02;8.4499;6.7816;6.3350;7.1888
2026-07-03;9.9484;8.2606;9.8656;9.3582
2026-07-04;8.3424;7.3639;4.3538;6.6867
2026-07-05;7.5434;6.7314;8.1683;7.4810
2026-07-06;4.5059;10.4488;4.3891;6.4479
2026-07-07;7.1972;9.7026;9.2258;8.7085
2026-07-08;5.3459;8.5753;11.5406;8.4873
2026-07-09;3.9152;5.4731;7.8197;5.7360
2026-07-10;5.2937;7.5973;9.2994;7.3968
2026-07-11;3.9715;9.0490;11.1218;8.0474
2026-07-12;11.9563;10.0720;8.6779;10.2354
2026-07-13;9.6507;10.3975;10.3729;10.1404
2026-07-14;3.9655;8.6143;6.9328;6.5042
2026-07-15;4.0936;9.4056;4.6883;6.0625
2026-07-16;11.8462;4.9650;11.4134;9.4082
2026-07-17;7.2431;10.0630;5.0383;7.4481
2026-07-18;6.6178;6.0355;6.7983;6.4839
2026-07-19;7.4693;9.4291;10.3293;9.0759
2026-07-20;4.0316;6.0475;8.0215;6.0335
2026-07-21;10.6268;11.8655;11.1613;11.2179
2026-07-22;6.2385;6.0178;4.3779;5.5447
2026-07-23;7.9735;8.5184;9.5860;8.6926
2026-07-24;6.2998;6.1346;7.1107;6.5150
2026-07-25;11.1449;8.5356;3.5329;7.7378
2026-07-26;6.7814;5.5296;9.5329;7.2813
2026-07-27;6.3795;5.1648;5.2865;5.6103
2026-07-28;10.2819;6.7936;8.8407;8.6387
2026-07-29;11.7680;4.3486;10.0600;8.7255
2026-07-30;10.6806;9.8129;8.4246;9.6394
2026-07-31;7.0555;11.7910;8.0038;8.9501
2026-08-01;6.7210;8.9677;5.4862;7.0583
2026-08-02;11.0822;8.3449;10.2307;9.8859
2026-08-03;8.1975;6.8627;11.5406;8.8669
2026-08-04;11.2749;7.3206;4.3967;7.6641
2026-08-05;7.1552;7.1203;10.1105;8.1287
2026-08-06;5.3813;6.2444;8.1020;6.5759
2026-08-07;7.0991;7.6251;11.2287;8.6510
2026-08-08;4.1025;6.8957;6.5926;5.8636
2026-08-09;8.7551;4.4911;4.8293;6.0252
2026-08-10;4.8621;5.0871;4.4003;4.7832
2026-08-11;5.2804;4.2667;7.0484;5.5318
2026-08-12;4.5552;8.4821;8.8998;7.3124
2026-08-13;3.5253;6.4054;5.0390;4.9899
2026-08-14;7.3911;8.2051;11.8922;9.1628
2026-08-15;5.9513;5.2491;9.4889;6.8964
2026-08-16;3.6361;11.3937;10.2737;8.4345
2026-08-17;5.0649;4.3103;10.7605;6.7119
2026-08-18;5.3113;10.3899;4.9655;6.8889
2026-08-19;6.6309;9.2906;9.8855;8.6023
2026-08-20;9.5235;6.2786;4.1002;6.6341
2026-08-21;5.5703;8.6818;8.7539;7.6687
2026-08-22;6.4052;11.0513;4.0814;7.1793
2026-08-23;3.6978;9.6787;4.5104;5.9623
2026-08-24;6.6878;5.6485;9.9662;7.4342
2026-08-25;8.0086;6.4852;5.6635;6.7191
2026-08-26;7.4151;11.2158;10.0801;9.5703
2026-08-27;4.6268;8.5961;9.2119;7.4783
2026-08-28;7.0541;8.4869;10.8021;8.7810
2026-08-29;5.1882;3.6207;10.6866;6.4985
2026-08-30;9.5109;7.8916;11.5745;9.6590
2026-08-31;8.9918;11.6667;7.1220;9.2602
2026-09-01;4.6203;10.7580;10.4741;8.6175
2026-09-02;5.9358;8.0294;7.5716;7.1789
2026-09-03;6.5263;5.5920;11.2790;7.7991
2026-09-04;11.3881;10.0491;6.9842;9.4738
2026-09-05;4.0423;7.3298;6.2321;5.8681
2026-09-06;10.9710;7.9126;7.9552;8.9463
2026-09-07;7.6175;4.4331;7.2626;6.4377
2026-09-08;5.9890;8.6201;11.5890;8.7327
2026-09-09;7.4014;11.9788;8.2960;9.2254
2026-09-10;3.5783;7.9015;6.7720;6.0839
2026-09-11;8.6449;5.7599;9.3006;7.9018
2026-09-12;5.2591;5.3490;8.1071;6.2384
2026-09-13;4.9313;6.6920;3.7701;5.1311
2026-09-14;11.1622;5.4193;7.9288;8.1701
2026-09-15;8.2963;11.0313;8.2351;9.1876
2026-09-16;4.5141;3.7118;8.9264;5.7174
2026-09-17;4.2595;10.7456;5.7546;6.9199
2026-09-18;6.1394;10.0109;4.6830;6.9444
2026-09-19;6.1394;5.1512;9.9971;7.0959
2026-09-20;8.7706;7.9095;7.9360;8.2054
2026-09-21;9.2484;9.2518;9.4424;9.3142
2026-09-22;8.3277;5.6083;4.3040;6.0800
2026-09-23;6.3815;10.0176;10.4176;8.9389
2026-09-24;4.6995;9.4341;9.5334;7.8890
2026-09-25;9.1037;3.9673;6.9261;6.6657
2026-09-26;10.5815;8.0125;8.7323;9.1088
2026-09-27;9.3861;11.6549;11.8783;10.9731
2026-09-28;7.5462;7.0556;10.7708;8.4575
2026-09-29;3.7098;8.3347;8.2614;6.7686
2026-09-30;5.1435;10.9494;7.6796;7.9242
2026-10-01;6.6614;9.3100;8.8840;8.2851
2026-10-02;5.1310;11.4181;7.4020;7.9837
2026-10-03;5.7154;7.5252;10.5424;7.9277
2026-10-04;8.5854;11.6247;9.9692;10.0598
2026-10-05;9.3984;6.8949;4.9734;7.0889
2026-10-06;4.0296;6.1211;7.2039;5.7849
2026-10-07;8.9943;9.5696;5.9768;8.1802
2026-10-08;8.9662;4.3442;9.8739;7.7281
2026-10-09;8.6440;9.6788;10.6333;9.6520
2026-10-10;8.5447;9.5083;11.2749;9.7760
2026-10-11;7.6704;11.8080;6.9119;8.7968
2026-10-12;8.8481;10.7280;4.3340;7.9700
2026-10-13;11.9542;3.5231;10.3824;8.6199
2026-10-14;7.6527;10.2484;9.4301;9.1104
2026-10-15;7.4379;7.6239;8.3291;7.7970
2026-10-16;9.1050;10.1912;9.0177;9.4380
2026-10-17;5.5174;6.2527;3.8836;5.2179
2026-10-18;5.8276;10.2268;6.5014;7.5186
2026-10-19;3.7726;7.3018;10.2828;7.1191
2026-10-20;7.6067;7.0585;8.4135;7.6929
2026-10-21;4.1899;5.2293;11.6314;7.0169
2026-10-22;10.9527;5.6834;11.1319;9.2560
2026-10-23;11.7541;8.6131;10.3625;10.2432
2026-10-24;5.0697;4.8676;6.7642;5.5672
2026-10-25;6.3532;3.9372;9.5448;6.6117
2026-10-26;8.1036;6.8586;9.5051;8.1558
2026-10-27;9.3371;8.6246;9.2416;9.0678
2026-10-28;8.3916;10.0226;4.9965;7.8036
2026-10-29;4.7086;8.5464;5.8774;6.3775
2026-10-30;5.2650;7.8184;8.2238;7.1024
2026-10-31;11.7238;8.5522;10.1290;10.1350
2026-11-01;3.6141;11.5454;4.3090;6.4895
2026-11-02;11.3882;6.2547;4.3410;7.3280
2026-11-03;5.9421;6.1042;10.9608;7.6690
2026-11-04;5.1485;3.7318;9.5045;6.1283
2026-11-05;5.8506;7.9779;11.9448;8.5911
2026-11-06;10.0543;7.1213;7.3634;8.1797
2026-11-07;11.4545;8.3030;3.8382;7.8652
2026-11-08;8.9195;7.1727;5.9778;7.3567
2026-11-09;10.0183;8.5477;3.5600;7.3753
2026-11-10;10.7618;6.9669;4.2111;7.3133
2026-11-11;11.3351;4.3668;8.8647;8.1889
2026-11-12;4.6691;4.6958;6.3034;5.2228
2026-11-13;4.5538;5.4843;4.9440;4.9940
2026-11-14;8.7625;4.1958;7.7362;6.8982
2026-11-15;9.9276;7.7134;9.6152;9.0854
2026-11-16;5.0421;11.5925;11.7818;9.4721
2026-11-17;10.2139;4.9418;10.8490;8.6682
2026-11-18;8.6816;4.2140;3.7327;5.5428
2026-11-19;10.6738;11.5639;10.7441;10.9939
2026-11-20;7.1023;6.9090;8.5994;7.5369
2026-11-21;9.9798;11.3770;9.9294;10.4287
2026-11-22;5.0089;11.4199;8.0756;8.1681
2026-11-23;7.2656;7.4406;7.2836;7.3299
2026-11-24;7.0393;9.2261;8.1098;8.1251
2026-11-25;11.6352;3.8513;6.9074;7.4646
2026-11-26;7.7822;7.1104;8.9647;7.9524
2026-11-27;9.5081;8.8141;8.8004;9.0409
2026-11-28;6.3250;4.0658;8.3875;6.2594
2026-11-29;6.4785;8.5712;10.0006;8.3501
2026-11-30;11.2880;8.9688;11.7675;10.6748
2026-12-01;8.0651;10.5412;11.1505;9.9189
2026-12-02;8.4579;8.1540;3.8635;6.8251
2026-12-03;8.4466;5.7726;6.7468;6.9887
2026-12-04;7.6042;4.1313;5.6451;5.7935
2026-12-05;9.3309;4.2345;8.1160;7.2271
2026-12-06;7.1913;9.0560;8.9891;8.4121
2026-12-07;8.2757;9.6145;5.8987;7.9296
2026-12-08;5.5539;8.7582;8.4224;7.5782
2026-12-09;3.8698;6.2411;7.3114;5.8074
2026-12-10;3.6532;4.9761;10.1294;6.2529
2026-12-11;11.9639;10.3501;7.4691;9.9277
2026-12-12;6.5975;4.0953;9.3952;6.6960
2026-12-13;10.2165;6.8878;4.1707;7.0917
2026-12-14;5.7659;7.0552;4.1466;5.6559
2026-12-15;7.4008;9.4060;6.3395;7.7154
2026-12-16;7.0758;7.7712;6.2700;7.0390
2026-12-17;4.4036;6.4580;9.4129;6.7582
2026-12-18;8.4904;9.1484;7.3968;8.3452
2026-12-19;8.1904;3.6142;11.7532;7.8526
2026-12-20;7.7727;5.2765;9.2921;7.4471
2026-12-21;9.6385;9.8572;3.6262;7.7073
2026-12-22;4.8542;9.1924;7.7878;7.2781
2026-12-23;7.7751;11.3731;8.7438;9.2973
2026-12-24;11.4149;7.2488;7.3894;8.6844
2026-12-25;7.7057;9.5187;5.0524;7.4256
2026-12-26;11.2823;9.9152;10.0553;10.4176
2026-12-27;5.9234;4.2340;4.6423;4.9332
2026-12-28;10.8385;10.7681;6.1177;9.2414
2026-12-29;10.0869;5.0993;6.8841;7.3568
2026-12-30;11.3012;4.3776;8.9391;8.2060
2026-12-31;6.0265;9.8216;11.9889;9.2790
2027-01-01;7.6370;10.3692;6.4615;8.1559
2027-01-02;5.4463;3.8452;3.8807;4.3907
2027-01-03;6.2826;7.6012;4.3689;6.0842
2027-01-04;4.9723;10.5877;10.8596;8.8065
2027-01-05;6.8403;11.9638;8.5881;9.1307
2027-01-06;7.7315;6.6783;5.4374;6.6157
2027-01-07;11.5596;3.9365;10.7414;8.7458
2027-01-08;10.1819;7.6008;4.1106;7.2978
2027-01-09;8.7572;9.1685;11.9716;9.9658
2027-01-10;3.9816;8.2234;8.9559;7.0536
2027-01-11;4.9579;8.9940;4.2148;6.0556
2027-01-12;11.9869;9.5123;5.0795;8.8596
2027-01-13;5.7567;5.6752;9.9783;7.1367
2027-01-14;9.2836;10.2126;10.8271;10.1078
2027-01-15;8.3418;5.2677;5.0017;6.2037
2027-01-16;7.8043;4.5111;9.2639;7.1931
2027-01-17;7.2466;6.4025;10.0189;7.8893
2027-01-18;9.6970;8.3593;4.6295;7.5619
2027-01-19;11.7232;11.0792;7.3594;10.0539
2027-01-20;10.2255;7.8113;8.3835;8.8068
2027-01-21;10.8871;10.8442;10.6475;10.7929
2027-01-22;6.1577;4.6018;9.3061;6.6885
2027-01-23;5.9565;11.7446;11.7245;9.8085
2027-01-24;4.0146;8.2606;5.6880;5.9877
2027-01-25;11.2428;11.5204;4.2888;9.0173
2027-01-26;9.2733;7.6224;7.8283;8.2413
2027-01-27;10.2383;11.0772;10.7665;10.6940
2027-01-28;3.8443;10.1862;9.1588;7.7298
2027-01-29;6.0691;7.7717;5.5224;6.4544
2027-01-30;11.0856;6.0586;5.7159;7.6200
2027-01-31;5.7421;9.4689;6.4170;7.2093
2027-02-01;6.9142;8.3873;7.6190;7.6402
2027-02-02;11.9759;11.7827;9.8191;11.1926
2027-02-03;10.1002;6.4452;8.3407;8.2954
2027-02-04;4.0757;7.8562;4.3758;5.4359
2027-02-05;9.9307;6.8841;9.0610;8.6253
2027-02-06;3.7100;9.6349;11.7457;8.3635
2027-02-07;5.7217;9.6252;10.7119;8.6863
2027-02-08;6.1791;9.4011;11.9644;9.1815
2027-02-09;10.0441;7.5296;4.6307;7.4015
2027-02-10;5.0987;9.6542;6.0826;6.9452
2027-02-11;5.5989;5.0596;5.4458;5.3681
2027-02-12;3.6198;10.0856;6.5037;6.7364
2027-02-13;6.4489;6.0227;9.9067;7.4594
2027-02-14;11.3396;4.1752;4.4821;6.6656
2027-02-15;10.2172;10.3223;8.9402;9.8266
2027-02-16;10.0109;9.9487;9.4222;9.7939
2027-02-17;9.8520;9.0266;4.9321;7.9369
2027-02-18;7.7148;7.5653;8.6732;7.9844
2027-02-19;6.0302;10.7326;4.7232;7.1620
2027-02-20;8.0850;8.8260;7.6408;8.1839
2027-02-21;11.9940;10.2738;10.9914;11.0864
2027-02-22;6.7468;10.6520;8.9062;8.7683
2027-02-23;4.1004;7.1721;4.0318;5.1014
2027-02-24;3.8047;4.7997;11.2226;6.6090
2027-02-25;5.7331;9.0436;5.0517;6.6095
2027-02-26;11.4478;11.5860;5.7032;9.5790
2027-02-27;9.7971;8.3613;7.7839;8.6474
2027-02-28;7.9899;11.5015;11.5068;10.3327
2027-03-01;10.8693;5.5868;4.3238;6.9266
2027-03-02;6.1942;4.5928;10.9774;7.2548
2027-03-03;3.5570;9.7078;5.3832;6.2160
2027-03-04;5.6045;6.3166;9.4582;7.1264
2027-03-05;11.7559;10.5291;3.6808;8.6553
2027-03-06;10.1194;5.3138;11.1594;8.8642
2027-03-07;5.5737;3.9749;5.7852;5.1113
2027-03-08;5.1313;9.2287;9.8417;8.0672
2027-03-09;3.5872;11.1505;5.2433;6.6603
2027-03-10;8.1507;11.9231;11.5473;10.5404
2027-03-11;9.0723;10.4365;5.1877;8.2322
2027-03-12;10.4322;11.2348;11.6802;11.1157
2027-03-13;11.4570;11.6407;5.8078;9.6352
2027-03-14;7.2111;7.2848;5.7217;6.7392
2027-03-15;11.4369;6.6448;7.3750;8.4856
2027-03-16;6.4487;5.1035;10.3203;7.2908
2027-03-17;10.4933;10.8761;11.1083;10.8259
2027-03-18;5.8833;6.5654;4.4709;5.6399
2027-03-19;11.6146;6.9241;8.7393;9.0927
2027-03-20;7.9319;8.2446;11.6571;9.2779
2027-03-21;3.9652;10.0854;10.0092;8.0199
2027-03-22;9.1270;5.5950;7.6690;7.4637
2027-03-23;11.5941;9.1123;11.0550;10.5871
2027-03-24;10.3571;4.6505;10.8686;8.6254
2027-03-25;4.5741;7.0930;6.1457;5.9376
2027-03-26;10.1723;10.8946;10.6470;10.5713
2027-03-27;8.8755;11.5150;11.9690;10.7865
2027-03-28;4.1541;11.8753;9.4395;8.4896
2027-03-29;8.7714;10.1180;10.0524;9.6473
2027-03-30;4.4173;5.8625;10.6044;6.9614
2027-03-31;11.3033;6.0266;5.5836;7.6378
2027-04-01;8.4655;11.6980;5.9452;8.7029
2027-04-02;6.4065;11.6480;4.0943;7.3829
2027-04-03;3.9646;11.7016;11.3328;8.9997
2027-04-04;7.9321;8.9280;6.6056;7.8219
2027-04-05;9.4759;11.4890;11.6011;10.8553
2027-04-06;10.4932;8.7981;10.4811;9.9241
2027-04-07;3.6426;4.1971;8.9433;5.5943
2027-04-08;4.6817;8.6569;9.2371;7.5252
2027-04-09;10.5202;7.7434;9.8425;9.3687
2027-04-10;4.9521;5.4336;10.6609;7.0155
2027-04-11;4.1331;7.0177;4.2303;5.1270
2027-04-12;11.2830;4.6673;7.0261;7.6588
2027-04-13;10.3325;4.6006;10.5241;8.4857
2027-04-14;3.5844;10.6516;11.5604;8.5988
2027-04-15;5.5478;8.7752;4.7642;6.3624
2027-04-16;11.8604;7.0126;11.5927;10.1552
2027-04-17;5.3581;9.1519;5.0778;6.5293
2027-04-18;8.3235;6.1961;10.0475;8.1890
2027-04-19;6.1689;10.5766;4.2038;6.9831
2027-04-20;6.7910;8.6673;11.2006;8.8863
2027-04-21;8.9940;7.5869;7.7248;8.1019
2027-04-22;10.0872;11.7854;8.6660;10.1795
2027-04-23;11.1453;6.8614;9.9274;9.3114
2027-04-24;5.2630;5.2568;8.7297;6.4165
2027-04-25;8.6810;5.9747;9.6865;8.1141
2027-04-26;4.8757;11.8189;6.9041;7.8662
2027-04-27;8.9311;5.4779;4.9833;6.4641
2027-04-28;6.7073;5.2580;5.2927;5.7527
2027-04-29;5.7514;3.8352;4.2151;4.6006
2027-04-30;6.9197;8.0172;10.9015;8.6128
2027-05-01;3.7860;5.6325;7.4210;5.6132
2027-05-02;8.2346;7.8016;4.2930;6.7764
2027-05-03;7.7274;6.8825;8.0391;7.5497
2027-05-04;9.2194;5.4201;4.2353;6.2916
2027-05-05;4.5158;8.7299;5.4372;6.2276
2027-05-06;5.6527;9.8448;6.4677;7.3217
2027-05-07;7.1986;7.3915;11.4242;8.6714
2027-05-08;5.8684;4.8987;9.2742;6.6804
2027-05-09;7.0473;7.9596;4.8846;6.6305
2027-05-10;6.2312;11.3366;7.0486;8.2055
2027-05-11;4.0041;10.7125;11.5416;8.7527
2027-05-12;5.6937;11.3624;7.1455;8.0672
2027-05-13;4.2903;10.5597;6.6144;7.1548
2027-05-14;5.4917;8.0082;9.6652;7.7217
2027-05-15;6.2808;7.7501;8.6227;7.5512
2027-05-16;5.2206;3.5951;8.4365;5.7507
2027-05-17;7.3581;10.8906;9.1882;9.1456
2027-05-18;9.7278;8.2841;8.2956;8.7692
2027-05-19;6.7987;10.1464;4.6672;7.2041
2027-05-20;11.1371;8.8891;9.3462;9.7908
2027-05-21;10.9392;5.1962;7.5493;7.8949
2027-05-22;3.9587;10.8283;4.4473;6.4114
2027-05-23;6.0498;8.9766;10.7823;8.6029
2027-05-24;8.4742;9.8813;9.8721;9.4092
2027-05-25;5.3286;5.1335;4.2729;4.9117
2027-05-26;7.1189;10.3044;8.7965;8.7399
2027-05-27;5.2154;8.8016;9.9115;7.9762
2027-05-28;8.9813;6.7418;4.1271;6.6167
2027-05-29;4.3676;7.2869;4.4141;5.3562
2027-05-30;3.5592;7.2058;3.9882;4.9177
2027-05-31;11.5825;11.6478;8.5462;10.5922
2027-06-01;6.2467;7.5528;11.4557;8.4184
2027-06-02;8.9599;6.9315;7.8187;7.9034
2027-06-03;11.0803;4.1870;6.5833;7.2835
2027-06-04;6.6025;9.2979;5.3860;7.0955
2027-06-05;4.2092;9.2009;6.8801;6.7634
2027-06-06;4.5385;6.4845;4.8701;5.2977
2027-06-07;7.8316;4.5222;6.7252;6.3597
2027-06-08;3.6935;7.9973;4.1346;5.2751
2027-06-09;11.5829;8.4905;9.8210;9.9648
2027-06-10;8.5966;6.2463;5.0505;6.6311
2027-06-11;7.1526;5.2547;10.5269;7.6447
2027-06-12;5.9216;10.7682;9.3245;8.6714
2027-06-13;6.3981;9.7397;8.8321;8.3233
2027-06-14;4.4983;10.1623;10.8476;8.5027
2027-06-15;9.7095;11.3484;5.6398;8.8992
2027-06-16;3.6857;4.1052;5.4662;4.4190
2027-06-17;8.2937;5.2199;9.7422;7.7519
2027-06-18;10.4513;6.5604;10.0171;9.0096
2027-06-19;4.4318;5.9725;6.7212;5.7085
2027-06-20;5.7789;8.6553;8.9922;7.8088
2027-06-21;7.3314;6.0255;10.2468;7.8679
2027-06-22;10.4204;6.9863;6.9290;8.1119
2027-06-23;6.2138;11.3624;7.8094;8.4619
2027-06-24;4.0754;4.2415;10.9892;6.4354
2027-06-25;7.9629;8.0273;3.9759;6.6554
2027-06-26;6.7774;8.0396;8.7637;7.8602
2027-06-27;7.5837;4.2174;11.7858;7.8623
2027-06-28;7.7163;6.2769;4.9058;6.2997
2027-06-29;5.4377;8.2208;8.1193;7.2593
2027-06-30;11.4846;6.7114;5.0636;7.7532
2027-07-01;10.0276;7.9689;10.3931;9.4632
2027-07-02;5.0152;8.0527;7.7490;6.9390
2027-07-03;7.1928;8.8823;3.6576;6.5776
2027-07-04;9.0890;11.7569;7.0200;9.2886
2027-07-05;11.1642;7.3466;5.2929;7.9346
2027-07-06;10.5093;5.2321;4.3967;6.7127
2027-07-07;8.8060;4.7724;11.7834;8.4539
2027-07-08;10.7232;5.2361;4.9240;6.9611
2027-07-09;6.3097;6.6980;9.1125;7.3734
2027-07-10;5.9311;4.3337;9.5640;6.6096
2027-07-11;8.3277;3.7628;3.5345;5.2083
2027-07-12;10.3522;10.2904;8.8189;9.8205
2027-07-13;4.5313;8.2867;4.7383;5.8521
2027-07-14;9.4005;5.6654;11.3708;8.8122
2027-07-15;4.8025;5.1825;8.9371;6.3074
2027-07-16;9.8071;4.4251;5.3688;6.5337
2027-07-17;5.7697;9.6198;8.5241;7.9712
2027-07-18;5.1773;10.7203;8.3804;8.0927
2027-07-19;6.7355;7.9169;6.5223;7.0582
2027-07-20;5.5125;11.7719;8.4281;8.5708
2027-07-21;3.6487;8.7621;4.1192;5.5100
2027-07-22;9.3601;3.6229;10.8137;7.9322
2027-07-23;8.8989;4.5566;9.9220;7.7925
2027-07-24;3.6235;6.6568;10.4693;6.9165
2027-07-25;8.7154;11.1310;5.6851;8.5105
2027-07-26;4.6708;9.0211;9.3723;7.6881
2027-07-27;5.2445;11.5777;7.7821;8.2014
2027-07-28;4.7025;6.4267;9.1291;6.7528
2027-07-29;8.6827;8.3968;9.3210;8.8002
2027-07-30;7.3415;8.7772;7.5904;7.9030
2027-07-31;10.3498;3.7120;6.2822;6.7813
2027-08-01;9.9398;5.3561;4.4552;6.5837
2027-08-02;6.7521;5.9910;7.5797;6.7743
2027-08-03;8.2363;8.2865;8.0485;8.1904
2027-08-04;8.5728;10.2155;6.7848;8.5244
2027-08-05;9.5942;8.0456;6.2329;7.9576
2027-08-06;5.7640;5.8427;6.8755;6.1607
2027-08-07;5.5278;4.5607;7.9030;5.9972
2027-08-08;3.8228;6.2531;4.9537;5.0099
2027-08-09;5.3119;11.2606;11.8434;9.4720
2027-08-10;11.9177;10.8381;8.6614;10.4724
2027-08-11;11.4501;9.8770;6.5050;9.2774
2027-08-12;5.1858;8.2358;11.1911;8.2042
2027-08-13;5.1977;4.8964;7.1692;5.7544
2027-08-14;7.1305;7.0381;10.0319;8.0668
